Timestamp,Src IP,Src Port,Dst IP,Dst Port,Flow Duration,Total Fwd Packet,Total Bwd Packet,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Min,Fwd IAT Max,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Min,Bwd IAT Max,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Fwd Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std
2025-08-04 21:50:50,192.168.10.81,49596,119.235.48.2,53,18712.282180786133,1,1,74,106,74,74,74,0,106,106,106,0,9619.350449130407,106.88167165700452,0.018712282180786133,0,0.018712282180786133,0.018712282180786133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,53.44083582850226,53.44083582850226,74,106,90,22.627416997969522,512,0,0,0,0,0,0,0,0,1.0,90,60,92,0,0,0,0,0,0,1,74,1,106,0,0,0,60,0.018712282180786133,0.018712282180786133,0.018712282180786133,0,0,0,0,0
2025-08-04 21:50:50,192.168.10.81,64420,119.235.48.2,53,16445.398330688477,1,1,74,135,74,74,74,0,135,135,135,0,12708.722269742088,121.61456717456544,0.016445398330688477,0,0.016445398330688477,0.016445398330688477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,60.80728358728272,60.80728358728272,74,135,104.5,43.1335136523794,1860.5,0,0,0,0,0,0,0,0,1.0,104.5,60,121,0,0,0,0,0,0,1,74,1,135,0,0,0,60,0.016445398330688477,0.016445398330688477,0.016445398330688477,0,0,0,0,0
2025-08-04 21:50:52,192.168.10.81,58966,119.235.48.2,53,16758.91876220703,1,1,77,133,77,77,77,0,133,133,133,0,12530.641324759574,119.33944118818643,0.01675891876220703,0,0.01675891876220703,0.01675891876220703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,59.669720594093214,59.669720594093214,77,133,105,39.59797974644666,1568,0,0,0,0,0,0,0,0,1.0,105,63,119,0,0,0,0,0,0,1,77,1,133,0,0,0,63,0.01675891876220703,0.01675891876220703,0.01675891876220703,0,0,0,0,0
2025-08-04 21:50:52,192.168.10.81,57143,119.235.48.2,53,12739.419937133789,1,1,77,109,77,77,77,0,109,109,109,0,14600.350794452866,156.9930192951921,0.012739419937133789,0,0.012739419937133789,0.012739419937133789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,78.49650964759606,78.49650964759606,77,109,93,22.627416997969522,512,0,0,0,0,0,0,0,0,1.0,93,63,95,0,0,0,0,0,0,1,77,1,109,0,0,0,63,0.012739419937133789,0.012739419937133789,0.012739419937133789,0,0,0,0,0
2025-08-04 21:50:52,192.168.10.81,59891,119.235.48.2,53,17662.763595581055,1,1,77,235,77,77,77,0,235,235,235,0,17664.279902271777,113.23256347610113,0.017662763595581055,0,0.017662763595581055,0.017662763595581055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,56.61628173805057,56.61628173805057,77,235,156,111.72287142747452,12482,0,0,0,0,0,0,0,0,1.0,156,63,221,0,0,0,0,0,0,1,77,1,235,0,0,0,63,0.017662763595581055,0.017662763595581055,0.017662763595581055,0,0,0,0,0
2025-08-04 21:50:52,192.168.10.81,57601,119.235.48.2,53,11732.101440429688,1,1,90,202,90,90,90,0,202,202,202,0,24888.976751747683,170.4724435051211,0.011732101440429688,0,0.011732101440429688,0.011732101440429688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,85.23622175256055,85.23622175256055,90,202,146,79.19595949289332,6272,0,0,0,0,0,0,0,0,1.0,146,76,188,0,0,0,0,0,0,1,90,1,202,0,0,0,76,0.011732101440429688,0.011732101440429688,0.011732101440429688,0,0,0,0,0
2025-08-04 21:50:52,192.168.10.81,63670,119.235.48.2,53,17432.689666748047,1,1,90,346,90,90,90,0,346,346,346,0,25010.483656555156,114.72698925025301,0.017432689666748047,0,0.017432689666748047,0.017432689666748047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,57.363494625126506,57.363494625126506,90,346,218,181.01933598375618,32768,0,0,0,0,0,0,0,0,1.0,218,76,332,0,0,0,0,0,0,1,90,1,346,0,0,0,76,0.017432689666748047,0.017432689666748047,0.017432689666748047,0,0,0,0,0
2025-08-04 21:50:52,192.168.10.81,52312,119.235.48.2,53,20479.679107666016,1,1,90,147,90,90,90,0,147,147,147,0,11572.446948706605,97.65778015786165,0.020479679107666016,0,0.020479679107666016,0.020479679107666016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,48.828890078930826,48.828890078930826,90,147,118.5,40.30508652763321,1624.5,0,0,0,0,0,0,0,0,1.0,118.5,76,133,0,0,0,0,0,0,1,90,1,147,0,0,0,76,0.020479679107666016,0.020479679107666016,0.020479679107666016,0,0,0,0,0
2025-08-04 21:50:56,192.168.10.81,54291,119.235.48.2,53,7057.666778564453,1,1,91,220,91,91,91,0,220,220,220,0,44065.55448956152,283.37977163705153,0.007057666778564453,0,0.007057666778564453,0.007057666778564453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,141.68988581852577,141.68988581852577,91,220,155.5,91.21677477306463,8320.5,0,0,0,0,0,0,0,0,1.0,155.5,77,206,0,0,0,0,0,0,1,91,1,220,0,0,0,77,0.007057666778564453,0.007057666778564453,0.007057666778564453,0,0,0,0,0
2025-08-04 21:50:56,192.168.10.81,54839,119.235.48.2,53,9597.063064575195,1,1,91,265,91,91,91,0,265,265,265,0,37094.68173800711,208.39708841577024,0.009597063064575195,0,0.009597063064575195,0.009597063064575195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,104.19854420788512,104.19854420788512,91,265,178,123.03657992645927,15138,0,0,0,0,0,0,0,0,1.0,178,77,251,0,0,0,0,0,0,1,91,1,265,0,0,0,77,0.009597063064575195,0.009597063064575195,0.009597063064575195,0,0,0,0,0
2025-08-04 21:50:58,192.168.10.81,50801,52.191.219.104,443,1653696.060180664,13,10,2177,4917,54,1008,167.46153846153845,261.8557539895503,54,1494,491.7,596.9837239545703,4289.784665281835,13.908238976808883,0.07516800273548473,0.12231632880443527,0.4203495979309082,0.0009996891021728516,1.653696060180664,0.0011126995086669922,0.4220426082611084,0.13780800501505533,0.1467180710928107,1.4410271644592285,0.0010006427764892578,0.4601268768310547,0.16011412938435873,0.1657259177071639,5,5,0,0,260,200,7.861178552109369,6.047060424699514,54,1494,308.4347826086956,458.48285643442415,210206.52964426877,2,2,0,10,22,0,0,0,0.7692307692307693,308.4347826086956,153.46153846153845,477.7,0,0,0,0,0,0,13,2177,10,4917,65535,65535,5,40,0.0009996891021728516,0.07516800273548473,0.4203495979309082,0.12231632880443527,0,0,0,0
2025-08-04 21:51:00,192.168.10.81,64574,119.235.48.2,53,20320.653915405273,1,1,86,160,86,86,86,0,160,160,160,0,12105.909633818681,98.42202954324131,0.020320653915405273,0,0.020320653915405273,0.020320653915405273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,49.211014771620654,49.211014771620654,86,160,123,52.32590180780452,2738,0,0,0,0,0,0,0,0,1.0,123,72,146,0,0,0,0,0,0,1,86,1,160,0,0,0,72,0.020320653915405273,0.020320653915405273,0.020320653915405273,0,0,0,0,0
2025-08-04 21:51:00,192.168.10.81,61313,119.235.48.2,53,25335.78872680664,1,1,86,366,86,86,86,0,366,366,366,0,17840.376112773607,78.93971731315754,0.02533578872680664,0,0.02533578872680664,0.02533578872680664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,39.46985865657877,39.46985865657877,86,366,226,197.9898987322333,39200,0,0,0,0,0,0,0,0,1.0,226,72,352,0,0,0,0,0,0,1,86,1,366,0,0,0,72,0.02533578872680664,0.02533578872680664,0.02533578872680664,0,0,0,0,0
2025-08-04 21:51:00,192.168.10.81,59131,119.235.48.2,53,16197.443008422852,1,1,86,160,86,86,86,0,160,160,160,0,15187.582377791188,123.4762794942373,0.01619744300842285,0,0.01619744300842285,0.01619744300842285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,61.73813974711865,61.73813974711865,86,160,123,52.32590180780452,2738,0,0,0,0,0,0,0,0,1.0,123,72,146,0,0,0,0,0,0,1,86,1,160,0,0,0,72,0.01619744300842285,0.01619744300842285,0.01619744300842285,0,0,0,0,0
2025-08-04 21:51:00,192.168.10.81,59278,142.250.77.142,443,308637.8574371338,12,16,5488,6821,73,1292,457.3333333333333,526.9625367628283,66,1292,426.3125,486.1445215502622,39881.692097694824,90.72121039365139,0.01143103175693088,0.016544676805826546,0.0624847412109375,0.0005092620849609375,0.29210758209228516,0.0009915828704833984,0.07312178611755371,0.02655523473566229,0.026804627628817936,0.28295373916625977,0.0005092620849609375,0.0624847412109375,0.018863582611083986,0.023119596774934564,0,0,0,0,240,320,38.88051874013631,51.84069165351509,66,1292,439.60714285714283,494.64655090019613,244675.21031746033,0,0,0,0,0,0,0,0,1.3333333333333333,439.60714285714283,443.3333333333333,412.3125,0,0,0,0,0,0,12,5488,16,6821,0,0,0,59,0.0005092620849609375,0.01143103175693088,0.0624847412109375,0.016544676805826546,0,0,0,0
2025-08-04 21:51:00,192.168.10.53,5353,224.0.0.251,5353,0.0,1,0,695,0,695,695,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,695,695,695,0,0,0,0,0,0,0,0,0,0,0.0,695,681,0,0,0,0,0,0,0,1,695,0,0,0,0,0,681,0,0,0,0,0,0,0,0
2025-08-04 21:51:00,192.168.10.81,53339,119.235.48.2,53,78879.11796569824,1,1,74,359,74,74,74,0,359,359,359,0,5489.412295257872,25.355253095879313,0.07887911796569824,0,0.07887911796569824,0.07887911796569824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.677626547939656,12.677626547939656,74,359,216.5,201.52543263816605,40612.5,0,0,0,0,0,0,0,0,1.0,216.5,60,345,0,0,0,0,0,0,1,74,1,359,0,0,0,60,0.07887911796569824,0.07887911796569824,0.07887911796569824,0,0,0,0,0
2025-08-04 21:51:00,192.168.10.81,54490,119.235.48.2,53,71343.18351745605,1,1,74,294,74,74,74,0,294,294,294,0,5158.166230554581,28.033512122579243,0.07134318351745605,0,0.07134318351745605,0.07134318351745605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14.016756061289621,14.016756061289621,74,294,184,155.56349186104046,24200,0,0,0,0,0,0,0,0,1.0,184,60,280,0,0,0,0,0,0,1,74,1,294,0,0,0,60,0.07134318351745605,0.07134318351745605,0.07134318351745605,0,0,0,0,0
2025-08-04 21:51:00,192.168.10.81,138,192.168.10.255,138,0.0,1,0,243,0,243,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,243,243,243,0,0,0,0,0,0,0,0,0,0,0.0,243,229,0,0,0,0,0,0,0,1,243,0,0,0,0,0,229,0,0,0,0,0,0,0,0
2025-08-04 21:51:00,192.168.10.106,49915,239.255.255.250,1900,0.0,1,0,167,0,167,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,167,167,167,0,0,0,0,0,0,0,0,0,0,0.0,167,153,0,0,0,0,0,0,0,1,167,0,0,0,0,0,153,0,0,0,0,0,0,0,0
2025-08-04 21:51:03,192.168.10.81,50780,52.182.143.215,443,245389.9383544922,1,1,55,66,55,55,55,0,66,66,66,0,493.0927519334655,8.15029342038786,0.2453899383544922,0,0.2453899383544922,0.2453899383544922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.07514671019393,4.07514671019393,55,66,60.5,7.7781745930520225,60.5,0,0,0,0,2,0,0,0,1.0,60.5,41,52,0,0,0,0,0,0,1,55,1,66,255,16381,1,41,0.2453899383544922,0.2453899383544922,0.2453899383544922,0,0,0,0,0
2025-08-04 21:51:05,192.168.10.81,51866,119.235.48.2,53,70480.3466796875,1,1,79,131,79,79,79,0,131,131,131,0,2979.554016020784,28.376704914483653,0.0704803466796875,0,0.0704803466796875,0.0704803466796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14.188352457241827,14.188352457241827,79,131,105,36.76955262170047,1352,0,0,0,0,0,0,0,0,1.0,105,65,117,0,0,0,0,0,0,1,79,1,131,0,0,0,65,0.0704803466796875,0.0704803466796875,0.0704803466796875,0,0,0,0,0
2025-08-04 21:51:05,192.168.10.81,53490,119.235.48.2,53,70445.77598571777,1,1,79,119,79,79,79,0,119,119,119,0,2810.6724247049624,28.39063055257538,0.07044577598571777,0,0.07044577598571777,0.07044577598571777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14.19531527628769,14.19531527628769,79,119,99,28.284271247461902,800,0,0,0,0,0,0,0,0,1.0,99,65,105,0,0,0,0,0,0,1,79,1,119,0,0,0,65,0.07044577598571777,0.07044577598571777,0.07044577598571777,0,0,0,0,0
2025-08-04 21:51:05,192.168.10.81,55187,119.235.48.2,53,101093.76907348633,1,1,79,153,79,79,79,0,153,153,153,0,2294.8991033399525,19.783612959827177,0.10109376907348633,0,0.10109376907348633,0.10109376907348633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9.891806479913589,9.891806479913589,79,153,116,52.32590180780452,2738,0,0,0,0,0,0,0,0,1.0,116,65,139,0,0,0,0,0,0,1,79,1,153,0,0,0,65,0.10109376907348633,0.10109376907348633,0.10109376907348633,0,0,0,0,0
2025-08-04 21:51:06,192.168.10.81,50781,52.182.143.215,443,252299.54719543457,1,1,55,66,55,55,55,0,66,66,66,0,479.5886530318336,7.927085174079894,0.25229954719543457,0,0.25229954719543457,0.25229954719543457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.963542587039947,3.963542587039947,55,66,60.5,7.7781745930520225,60.5,0,0,0,0,2,0,0,0,1.0,60.5,41,52,0,0,0,0,0,0,1,55,1,66,255,16382,1,41,0.25229954719543457,0.25229954719543457,0.25229954719543457,0,0,0,0,0
2025-08-04 21:51:07,192.168.10.81,50802,20.190.145.143,443,7351689.338684082,46,50,37451,45159,54,1494,814.1521739130435,652.3314415707982,60,1506,903.18,682.4195157747206,11236.873076955508,13.058223161696269,0.0773862035650956,0.40353915563990006,3.7785825729370117,0.0009760856628417969,7.351689338684082,0.000990152359008789,3.7785825729370117,0.1633708741929796,0.5930632677908808,7.310163736343384,0.0009760856628417969,3.847687244415283,0.149187015027416,0.5658803476153287,12,7,0,0,920,1000,6.257065264979461,6.8011578967168065,54,1506,860.5208333333334,666.1606409578725,443769.9995614035,0,2,0,19,95,0,0,0,1.0869565217391304,860.5208333333334,800.1521739130435,889.18,0,0,0,0,0,0,46,37451,50,45159,65535,65535,32,40,0.0009760856628417969,0.02738525277824812,0.29012393951416016,0.0718968445686386,1.0262782573699951,2.4024304151535034,3.7785825729370117,1.9461730454264368
2025-08-04 21:51:10,192.168.10.81,50426,199.232.107.10,443,21558887.243270874,4,5,217,357,54,55,54.25,0.5,54,105,71.4,21.25558750070202,26.62475078249511,0.41746124920288497,2.6948609054088593,7.458532270894682,21.152141332626343,0.0021505355834960938,21.48677682876587,0.013770341873168945,21.177475452423096,7.162258942921956,12.138351108289712,21.541743755340576,0.0021505355834960938,21.152141332626343,5.385435938835144,10.512678318203578,0,2,0,0,80,100,0.18553833297905997,0.231922916223825,54,105,63.77777777777778,17.54122129284174,307.69444444444446,3,0,0,2,9,0,0,0,1.25,63.77777777777778,40.25,57.4,0,0,0,0,0,0,4,217,5,357,250,290,1,40,0.0021505355834960938,0.05810655866350446,0.2955310344696045,0.10755640948853032,21.152141332626343,21.152141332626343,21.152141332626343,0
2025-08-04 21:51:10,192.168.10.81,50370,13.112.163.151,443,170865.05889892578,1,1,55,66,55,55,55,0,66,66,66,0,708.1611698713476,11.70514330365864,0.17086505889892578,0,0.17086505889892578,0.17086505889892578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.85257165182932,5.85257165182932,55,66,60.5,7.7781745930520225,60.5,0,0,0,0,2,0,0,0,1.0,60.5,41,52,0,0,0,0,0,0,1,55,1,66,252,416,1,41,0.17086505889892578,0.17086505889892578,0.17086505889892578,0,0,0,0,0
2025-08-04 21:51:13,192.168.10.81,65297,119.235.48.2,53,19732.236862182617,1,1,71,127,71,71,71,0,127,127,127,0,10034.341336104299,101.3569831929727,0.019732236862182617,0,0.019732236862182617,0.019732236862182617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50.67849159648635,50.67849159648635,71,127,99,39.59797974644666,1568,0,0,0,0,0,0,0,0,1.0,99,57,113,0,0,0,0,0,0,1,71,1,127,0,0,0,57,0.019732236862182617,0.019732236862182617,0.019732236862182617,0,0,0,0,0
2025-08-04 21:51:13,192.168.10.81,58235,119.235.48.2,53,22942.543029785156,1,1,71,103,71,71,71,0,103,103,103,0,7584.16361142287,87.17429438417092,0.022942543029785156,0,0.022942543029785156,0.022942543029785156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,43.58714719208546,43.58714719208546,71,103,87,22.627416997969522,512,0,0,0,0,0,0,0,0,1.0,87,57,89,0,0,0,0,0,0,1,71,1,103,0,0,0,57,0.022942543029785156,0.022942543029785156,0.022942543029785156,0,0,0,0,0
2025-08-04 21:51:13,192.168.10.81,56165,119.235.48.2,53,18308.162689208984,1,1,71,132,71,71,71,0,132,132,132,0,11087.950410209663,109.2408907409819,0.018308162689208984,0,0.018308162689208984,0.018308162689208984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,54.62044537049095,54.62044537049095,71,132,101.5,43.1335136523794,1860.5,0,0,0,0,0,0,0,0,1.0,101.5,57,118,0,0,0,0,0,0,1,71,1,132,0,0,0,57,0.018308162689208984,0.018308162689208984,0.018308162689208984,0,0,0,0,0
2025-08-04 21:51:14,192.168.10.81,56166,103.86.96.100,53,213575.8399963379,1,1,102,268,102,102,102,0,268,268,268,0,1732.4056878640592,9.364355069535456,0.2135758399963379,0,0.2135758399963379,0.2135758399963379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.682177534767728,4.682177534767728,102,268,185,117.37972567696688,13778,0,0,0,0,0,0,0,0,1.0,185,88,254,0,0,0,0,0,0,1,102,1,268,0,0,0,88,0.2135758399963379,0.2135758399963379,0.2135758399963379,0,0,0,0,0
2025-08-04 21:51:14,192.168.10.81,56167,103.86.99.100,53,212335.34812927246,1,1,102,268,102,102,102,0,268,268,268,0,1742.5266365670745,9.419062900362565,0.21233534812927246,0,0.21233534812927246,0.21233534812927246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.709531450181283,4.709531450181283,102,268,185,117.37972567696688,13778,0,0,0,0,0,0,0,0,1.0,185,88,254,0,0,0,0,0,0,1,102,1,268,0,0,0,88,0.21233534812927246,0.21233534812927246,0.21233534812927246,0,0,0,0,0
2025-08-04 21:51:14,192.168.10.81,56168,103.86.99.100,53,209169.86465454102,1,1,102,268,102,102,102,0,268,268,268,0,1768.8972577913241,9.561606798872022,0.20916986465454102,0,0.20916986465454102,0.20916986465454102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.780803399436011,4.780803399436011,102,268,185,117.37972567696688,13778,0,0,0,0,0,0,0,0,1.0,185,88,254,0,0,0,0,0,0,1,102,1,268,0,0,0,88,0.20916986465454102,0.20916986465454102,0.20916986465454102,0,0,0,0,0
2025-08-04 21:51:14,192.168.10.81,56169,103.86.96.100,53,206741.3330078125,1,1,102,268,102,102,102,0,268,268,268,0,1789.675990848033,9.673924274854233,0.2067413330078125,0,0.2067413330078125,0.2067413330078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.836962137427117,4.836962137427117,102,268,185,117.37972567696688,13778,0,0,0,0,0,0,0,0,1.0,185,88,254,0,0,0,0,0,0,1,102,1,268,0,0,0,88,0.2067413330078125,0.2067413330078125,0.2067413330078125,0,0,0,0,0
